s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,vaf_cutoff,seed,diameter,genetic_cluster,value_enn,value_lsi,chindex,sackin_value,sackin_p_value,mean_internal,mean_terminal,inter_terminal_ratio,genetic_class_num,sample_num,sackin_value_normalised,smallest_genetic_ratio,cat1,cat2,n_cross_edges,n_cat1,n_cat2,n_samples,silhouette_mean
0,0.3,0,0,0.6,16,0,71,200,2,0,1.25,1.983123023,125,NA,274.2083333,1256.5,0.218231861,2,26,-0.901147125,0.115384615,1,2,10,3,23,26,0.119210836
0.4,0.3,1.00E-06,1,0.6,16,0,22,200,2,0,1.38,3.2572682,114,NA,35.54545455,228.7083333,0.155418275,2,24,-0.801916356,0.458333333,1,2,14,11,13,24,0.158129053
0,0.3,0,0.6,0.6,16,0,18,200,2,0,1.42,3.469643312,121,NA,47.34090909,228.0833333,0.207559704,2,24,-0.510249689,0.458333333,1,2,19,11,13,24,0.164898138
0,0.3,0,0.5,0.6,16,0,10,200,2,0,1.46,4.832211709,141,NA,43.4375,244.3269231,0.177784337,2,26,-0.285762509,0.461538462,1,2,18,12,14,26,0.224229758
0,0.3,0,0.5,0.6,16,0,43,200,2,0,1.25,2.891661886,144,NA,39.54166667,232.7692308,0.169874972,2,26,-0.170377894,0.230769231,1,2,12,20,6,26,0.16002879
0,0.3,0,0.6,0.6,16,0,77,200,2,0,1.38,6.058125465,143,NA,66.29861111,247.0192308,0.268394533,2,26,-0.208839432,0.307692308,1,2,14,8,18,26,0.282377383
0,0.3,0,0.8,0.6,16,0,58,200,2,0,1.33,5.554743165,158,NA,52.04,228.5740741,0.227672365,2,27,0.068938345,0.407407407,1,2,15,11,16,27,0.245540486
0.4,0.3,1.00E-06,1,0.6,16,0,188,200,3,0,1.6,3.501211489,76,NA,28.66666667,145.7058824,0.196743372,3,17,-0.40851681,0.235294118,1,2,4,4,6,10,0.337191342
0.4,0.3,1.00E-06,1,0.6,16,0,188,200,3,0,1.6,3.501211489,76,NA,28.66666667,145.7058824,0.196743372,3,17,-0.40851681,0.235294118,1,3,7,4,7,11,0.281438906
0.4,0.3,1.00E-06,1,0.6,16,0,188,200,3,0,1.6,3.501211489,76,NA,28.66666667,145.7058824,0.196743372,3,17,-0.40851681,0.235294118,2,3,9,6,7,13,0.335503732
0.4,0.3,1.00E-06,1,0.6,16,0,138,200,2,0,1.35,2.707328893,102,NA,38.38235294,222.3157895,0.172647894,2,19,0.272941738,0.315789474,1,2,14,13,6,19,0.182671389
0,0.3,0,0.5,0.6,16,0,93,200,2,0,1.38,3.426272778,145,NA,47.20138889,253.4294872,0.18625058,2,26,-0.131916356,0.423076923,1,2,18,15,11,26,0.158174222
0,0.3,0,0,0.6,16,0,61,200,2,0,1.25,2.038432974,140,NA,273.9583333,1170.596154,0.234033174,2,26,-0.324224048,0.115384615,1,2,10,3,23,26,0.12783791
0.6,0.3,1.00E-06,1,0.6,16,0,50,200,2,0,1.3,2.781243554,93,NA,19.23529412,103.9210526,0.185095259,2,19,-0.200742472,0.315789474,1,2,11,13,6,19,0.189784116
0,0.3,0,0.8,0.6,16,0,99,200,2,0,1.25,4.314137508,128,NA,50.5,263.5769231,0.191594922,2,26,-0.785762509,0.461538462,1,2,16,12,14,26,0.201513506
0.6,0.3,1.00E-06,1,0.6,16,0,168,200,2,0,1.33,4.090639882,138,NA,14.46212121,83.34722222,0.173516535,2,24,0.198083644,0.333333333,1,2,15,8,16,24,0.23224452
0,0.3,0,0.6,0.6,16,0,64,200,2,0,1.42,3.937697151,129,NA,47.27272727,238.5,0.1982085,2,24,-0.176916356,0.291666667,1,2,13,7,17,24,0.22090707
0,0.3,0,0.2,0.6,16,0,17,200,2,0,1.33,3.429408244,118,NA,45.47727273,272.875,0.166659726,2,24,-0.635249689,0.416666667,1,2,13,14,10,24,0.166277906
0.6,0.3,1.00E-06,1,0.6,16,0,134,200,2,0,1.38,5.551812685,175,NA,18.73484848,92.07638889,0.203470713,2,24,1.739750311,0.5,1,2,14,12,12,24,0.269782836
0.4,0.3,1.00E-06,1,0.6,16,0,69,200,2,0,1.33,4.245785134,121,NA,39.79545455,240.5625,0.165426675,2,24,-0.510249689,0.333333333,1,2,14,8,16,24,0.218450857
0,0.3,0,0.8,0.6,16,0,74,200,2,0,1.33,2.655196258,130,NA,33.77272727,234.375,0.14409697,2,24,-0.135249689,0.25,1,2,13,6,18,24,0.157180384
0.4,0.3,1.00E-06,1,0.6,16,0,163,200,3,0,1.58,2.98298363,118,NA,35.77272727,229.5,0.15587245,3,24,-0.635249689,0.25,1,2,9,11,7,18,0.177414032
0.4,0.3,1.00E-06,1,0.6,16,0,163,200,3,0,1.58,2.98298363,118,NA,35.77272727,229.5,0.15587245,3,24,-0.635249689,0.25,1,3,10,11,6,17,0.224281731
0.4,0.3,1.00E-06,1,0.6,16,0,163,200,3,0,1.58,2.98298363,118,NA,35.77272727,229.5,0.15587245,3,24,-0.635249689,0.25,2,3,4,7,6,13,0.232679555
0,0.3,0,0.4,0.6,16,0,94,200,2,0,1.38,3.296320814,126,NA,37.81060606,246.8611111,0.153165502,2,24,-0.301916356,0.291666667,1,2,15,17,7,24,0.17011731
0,0.3,1.00E-06,1,0.6,16,0,57,200,2,0,1.38,3.71852925,129,NA,51.20833333,239.5769231,0.213744849,2,26,-0.747300971,0.461538462,1,2,14,12,14,26,0.17077453
0,0.3,0,0.2,0.6,16,0,26,200,2,0,1.33,4.588460425,129,NA,58.34090909,256.625,0.227339149,2,24,-0.176916356,0.458333333,1,2,15,13,11,24,0.221911992
0.6,0.3,1.00E-06,1,0.6,16,0,74,200,2,0,1.35,2.866341924,92,NA,15.20588235,92.97368421,0.16355039,2,19,-0.253374051,0.263157895,1,2,15,5,14,19,0.184886618
0.6,0.3,1.00E-06,1,0.6,16,0,155,200,2,0,1.33,3.556115471,131,NA,51.85416667,235.0192308,0.220637973,2,26,-0.670377894,0.423076923,1,2,15,11,15,26,0.171374712
0,0.3,0,0.6,0.6,16,0,20,200,2,0,1.25,4.13248703,125,NA,52.3115942,237.7733333,0.220006144,2,25,-0.631916356,0.16,1,2,12,4,21,25,0.285744102
0,0.3,0,0.6,0.6,16,0,66,200,2,0,1.42,3.709394051,146,NA,49.04,239.9259259,0.204396419,2,27,-0.375506099,0.37037037,1,2,17,10,17,27,0.161592738
0.6,0.3,1.00E-06,1,0.6,16,0,183,200,2,0,1.39,4.465824205,61,NA,43.61538462,158.2333333,0.275639675,2,15,-0.56979132,0.333333333,1,2,12,5,10,15,0.385139784
0.6,0.3,1.00E-06,1,0.6,16,0,167,200,2,0,1.33,3.340855565,147,NA,39.31944444,228.9358974,0.171748707,2,26,-0.054993279,0.423076923,1,2,14,11,15,26,0.152838504
0.4,0.3,1.00E-06,1,0.6,16,0,144,200,3,0,1.54,3.22144226,123,NA,26.18253968,124.5507246,0.210215876,3,23,-0.120756935,0.130434783,1,2,8,16,4,20,0.281975946
0.4,0.3,1.00E-06,1,0.6,16,0,144,200,3,0,1.54,3.22144226,123,NA,26.18253968,124.5507246,0.210215876,3,23,-0.120756935,0.130434783,1,3,8,16,3,19,0.307891895
0.4,0.3,1.00E-06,1,0.6,16,0,144,200,3,0,1.54,3.22144226,123,NA,26.18253968,124.5507246,0.210215876,3,23,-0.120756935,0.130434783,2,3,1,4,3,7,0.355106771
0.2,0.3,1.00E-06,1,0.6,16,0,30,200,2,0,1.33,3.326028377,150,NA,49.53623188,226.7466667,0.218465094,2,25,0.368083644,0.32,1,2,13,17,8,25,0.172734729
0,0.3,0,0.8,0.6,16,0,78,200,2,0,1.33,3.994073118,159,NA,44.60416667,238.8846154,0.186718457,2,26,0.406545183,0.423076923,1,2,17,11,15,26,0.179213037
0,0.3,0,0.4,0.6,16,0,58,200,2,0,1.29,3.753961434,119,NA,49.83333333,230.1944444,0.216483649,2,24,-0.593583022,0.416666667,1,2,15,10,14,24,0.188941185
0,0.3,0,0.6,0.6,16,0,65,200,2,0,1.29,3.25023933,125,NA,48.59090909,253.7916667,0.191459829,2,24,-0.343583022,0.333333333,1,2,14,8,16,24,0.165933852
0.6,0.3,1.00E-06,1,0.6,16,0,114,200,2,0,1.33,3.252379527,129,NA,40.45833333,239.6538462,0.168819879,2,26,-0.747300971,0.423076923,1,2,14,15,11,26,0.147108687
0.6,0.3,1.00E-06,1,0.6,16,0,106,200,2,0,1.3,3.209060682,95,NA,17.54166667,112.7962963,0.155516336,2,18,0.287561621,0.166666667,1,2,8,3,15,18,0.355809453
0,0.3,0,0.2,0.6,16,0,82,200,3,0,1.46,3.088347306,124,NA,60.43939394,258.0138889,0.234248607,3,24,-0.385249689,0.25,1,2,8,9,9,18,0.194834289
0,0.3,0,0.2,0.6,16,0,82,200,3,0,1.46,3.088347306,124,NA,60.43939394,258.0138889,0.234248607,3,24,-0.385249689,0.25,1,3,8,9,6,15,0.225533481
0,0.3,0,0.2,0.6,16,0,82,200,3,0,1.46,3.088347306,124,NA,60.43939394,258.0138889,0.234248607,3,24,-0.385249689,0.25,2,3,7,9,6,15,0.200210095
0,0.3,0,0.8,0.6,16,0,87,200,2,0,1.33,4.635878705,127,NA,51.40909091,236.9166667,0.216992294,2,24,-0.260249689,0.458333333,1,2,15,13,11,24,0.228668311
0,0.3,0,0.8,0.6,16,0,28,200,2,0,1.33,3.451603496,121,NA,43.52272727,231.3541667,0.188121649,2,24,-0.510249689,0.458333333,1,2,15,13,11,24,0.16704528
0,0.3,0,0.4,0.6,16,0,71,200,2,0,1.33,3.533753772,119,NA,47.88636364,238.9791667,0.200378821,2,24,-0.593583022,0.416666667,1,2,15,10,14,24,0.171138257
0.6,0.3,1.00E-06,1,0.6,16,0,75,200,2,0,1.4,2.477518724,92,NA,20.87254902,105.6666667,0.19753201,2,19,-0.253374051,0.421052632,1,2,13,8,11,19,0.135668649
0,0.3,1.00E-06,1,0.6,16,0,58,200,2,0,1.38,3.999266538,132,NA,45.54166667,238.1730769,0.191212488,2,26,-0.631916356,0.423076923,1,2,17,11,15,26,0.184811959
0,0.3,0,0.6,0.6,16,0,96,200,2,0,1.33,3.476472314,140,NA,50.21527778,256.5705128,0.19571726,2,26,-0.324224048,0.384615385,1,2,14,16,10,26,0.162919597
0,0.3,1.00E-06,1,0.6,16,0,90,200,2,0,1.25,3.960248022,147,NA,33.47916667,227.8461538,0.146937598,2,26,-0.054993279,0.269230769,1,2,13,7,19,26,0.207850305
0,0.3,0,0.4,0.6,16,0,9,200,2,0,1.38,4.074805583,141,NA,43.9375,239.2884615,0.183617295,2,26,-0.285762509,0.461538462,1,2,15,14,12,26,0.18887678
0.6,0.3,1.00E-06,1,0.6,16,0,169,200,2,0,1.35,2.945115926,91,NA,14.36111111,92.675,0.154962084,2,20,-0.645479314,0.45,1,2,12,11,9,20,0.162602631
0,0.3,0,0.6,0.6,16,0,87,200,2,0,1.33,3.522470609,137,NA,43.64583333,245.2307692,0.177978618,2,26,-0.439608663,0.384615385,1,2,15,16,10,26,0.170078683
0,0.3,0,0.6,0.6,16,0,44,200,3,0,1.46,2.596420376,132,NA,41.47727273,217.1875,0.190974493,3,24,-0.051916356,0.25,1,2,8,6,10,16,0.170256624
0,0.3,0,0.6,0.6,16,0,44,200,3,0,1.46,2.596420376,132,NA,41.47727273,217.1875,0.190974493,3,24,-0.051916356,0.25,1,3,7,6,8,14,0.17190001
0,0.3,0,0.6,0.6,16,0,44,200,3,0,1.46,2.596420376,132,NA,41.47727273,217.1875,0.190974493,3,24,-0.051916356,0.25,2,3,7,10,8,18,0.157749941
0.6,0.3,1.00E-06,1,0.6,16,0,141,200,2,0,1.3,3.948633537,128,NA,27.08333333,153.425,0.176524904,2,20,1.204520686,0.15,1,2,9,17,3,20,0.41925393
0,0.3,1.00E-06,1,0.6,16,0,27,200,4,0,1.83,3.17505317,145,NA,50.36805556,235.525641,0.213853809,4,26,-0.131916356,0.153846154,1,2,8,11,4,15,0.235370482
0,0.3,1.00E-06,1,0.6,16,0,27,200,4,0,1.83,3.17505317,145,NA,50.36805556,235.525641,0.213853809,4,26,-0.131916356,0.153846154,1,3,11,11,6,17,0.216750422
0,0.3,1.00E-06,1,0.6,16,0,27,200,4,0,1.83,3.17505317,145,NA,50.36805556,235.525641,0.213853809,4,26,-0.131916356,0.153846154,1,4,11,11,5,16,0.205021448
0,0.3,1.00E-06,1,0.6,16,0,27,200,4,0,1.83,3.17505317,145,NA,50.36805556,235.525641,0.213853809,4,26,-0.131916356,0.153846154,2,3,5,4,6,10,0.297437488
0.2,0.3,1.00E-06,1,0.6,16,0,50,200,2,0,1.33,3.687812733,127,NA,47.0625,241.4615385,0.194906817,2,26,-0.824224048,0.461538462,1,2,13,14,12,26,0.169266534
0,0.3,0,0.8,0.6,16,0,91,200,2,0,1.46,3.167987521,139,NA,53.375,238.7307692,0.223578218,2,26,-0.362685586,0.5,1,2,19,13,13,26,0.14021076
0.4,0.3,1.00E-06,1,0.6,16,0,116,200,2,0,1.3,3.282827241,109,NA,27.94444444,158.95,0.175806508,2,20,0.254520686,0.15,1,2,9,3,17,20,0.328880831
0,0.3,0,0.5,0.6,16,0,68,200,2,0,1.33,5.259393008,148,NA,46.85416667,234.4807692,0.199820936,2,26,-0.01653174,0.307692308,1,2,15,8,18,26,0.265727069
0.4,0.3,1.00E-06,1,0.6,16,0,157,200,3,0,1.6,2.956741263,110,NA,25.8627451,119.5438596,0.216345241,3,19,0.69399437,0.105263158,1,3,6,2,9,11,0.343332837
0.4,0.3,1.00E-06,1,0.6,16,0,157,200,3,0,1.6,2.956741263,110,NA,25.8627451,119.5438596,0.216345241,3,19,0.69399437,0.105263158,2,3,17,8,9,17,0.174544522
0,0.3,1.00E-06,1,0.6,16,0,97,200,2,0,1.38,3.974977773,138,NA,50.93181818,234.625,0.217077542,2,24,0.198083644,0.416666667,1,2,15,10,14,24,0.195014086
0.4,0.3,1.00E-06,1,0.6,16,0,51,200,2,0,1.33,3.989142164,160,NA,43.54166667,240.5576923,0.181003011,2,26,0.445006721,0.384615385,1,2,15,10,16,26,0.18273878
0,0.3,0,0.4,0.6,16,0,72,200,2,0,1.38,3.598493239,117,NA,38.54545455,236.1458333,0.163227333,2,24,-0.676916356,0.458333333,1,2,14,11,13,24,0.177784286
0,0.3,0,0.4,0.6,16,0,39,200,3,0,1.54,3.10340548,121,NA,46.31818182,250.9583333,0.184565227,3,24,-0.510249689,0.208333333,1,2,9,8,11,19,0.194573501
0,0.3,0,0.4,0.6,16,0,39,200,3,0,1.54,3.10340548,121,NA,46.31818182,250.9583333,0.184565227,3,24,-0.510249689,0.208333333,1,3,6,8,5,13,0.244714655
0,0.3,0,0.4,0.6,16,0,39,200,3,0,1.54,3.10340548,121,NA,46.31818182,250.9583333,0.184565227,3,24,-0.510249689,0.208333333,2,3,8,11,5,16,0.219093065
0,0.3,0,0,0.6,16,0,11,200,2,0,1.25,2.044573509,143,NA,227.26,1291.333333,0.175988642,2,27,-0.48661721,0.296296296,1,2,15,8,19,27,0.090918324
0,0.3,0,0.5,0.6,16,0,81,200,2,0,1.25,2.746018579,133,NA,43.04166667,230.3269231,0.18687206,2,26,-0.593454817,0.230769231,1,2,12,6,20,26,0.160688837
0,0.3,0,0,0.6,16,0,20,200,2,0,1.62,2.042777363,119,NA,246.6521739,1278.28,0.192956296,2,25,-0.871916356,0.32,1,2,26,17,8,25,0.081142672
0.4,0.3,1.00E-06,1,0.6,16,0,96,200,2,0,1.27,4.276593187,104,NA,19.5,108.0714286,0.180436219,2,21,-0.338336457,0.476190476,1,2,13,11,10,21,0.23368465
0.4,0.3,1.00E-06,1,0.6,16,0,122,200,2,0,1.45,3.007953096,66,NA,57.16666667,218.4230769,0.261724482,2,13,0.716655567,0.384615385,1,2,11,8,5,13,0.254664084
0,0.3,0,0.2,0.6,16,0,50,200,2,0,1.33,3.506600722,123,NA,52.66666667,253.2013889,0.208003072,2,24,-0.426916356,0.416666667,1,2,15,10,14,24,0.174213239
0.6,0.3,1.00E-06,1,0.6,16,0,67,200,2,0,1.33,3.724081832,135,NA,42.32608696,237.02,0.178576014,2,25,-0.231916356,0.32,1,2,15,17,8,25,0.196543131
0.6,0.3,1.00E-06,1,0.6,16,0,188,200,2,0,1.3,3.496974382,90,NA,24.03921569,103.0175439,0.233350697,2,19,-0.358637209,0.315789474,1,2,9,6,13,19,0.246483669
0.6,0.3,1.00E-06,1,0.6,16,0,102,200,2,0,1.29,3.841758086,135,NA,18.83333333,86.92424242,0.216663762,2,22,0.754737136,0.227272727,1,2,11,5,17,22,0.235763583
0,0.3,0,0.2,0.6,16,0,45,200,2,0,1.33,3.81443299,152,NA,49.34848485,262.8888889,0.18771613,2,24,0.781416978,0.333333333,1,2,14,16,8,24,0.198157903
0.6,0.3,1.00E-06,1,0.6,16,0,131,200,2,0,1.38,3.137933579,144,NA,39.64583333,243.1923077,0.163022563,2,26,-0.170377894,0.461538462,1,2,17,14,12,26,0.1363112
0,0.3,0,0.4,0.6,16,0,36,200,2,0,1.29,2.89218497,159,NA,30.90972222,236.8141026,0.130523148,2,26,0.406545183,0.269230769,1,2,16,7,19,26,0.155066521
0,0.3,0,0,0.6,16,0,95,200,4,0,1.75,1.730434209,126,NA,264.6818182,1224.125,0.216221234,4,24,-0.301916356,0.083333333,1,3,1,2,4,6,0.244620008
0,0.3,0,0,0.6,16,0,95,200,4,0,1.75,1.730434209,126,NA,264.6818182,1224.125,0.216221234,4,24,-0.301916356,0.083333333,1,4,8,2,16,18,0.15416879
0,0.3,0,0,0.6,16,0,95,200,4,0,1.75,1.730434209,126,NA,264.6818182,1224.125,0.216221234,4,24,-0.301916356,0.083333333,2,3,1,2,4,6,0.252841247
0,0.3,0,0,0.6,16,0,95,200,4,0,1.75,1.730434209,126,NA,264.6818182,1224.125,0.216221234,4,24,-0.301916356,0.083333333,2,4,8,2,16,18,0.139462718
0,0.3,0,0,0.6,16,0,95,200,4,0,1.75,1.730434209,126,NA,264.6818182,1224.125,0.216221234,4,24,-0.301916356,0.083333333,3,4,8,4,16,20,0.084886855
0,0.3,0,0.5,0.6,16,0,71,200,2,0,1.33,3.778698183,131,NA,43.65972222,235.3333333,0.185522899,2,26,-0.670377894,0.423076923,1,2,14,11,15,26,0.179118096
0,0.3,0,0.6,0.6,16,0,28,200,2,0,1.33,3.6645039,139,NA,46.56944444,233.3846154,0.199539479,2,26,-0.362685586,0.384615385,1,2,16,10,16,26,0.162677097
0.4,0.3,1.00E-06,1,0.6,16,0,46,200,2,0,1.28,2.462615505,45,NA,28.56666667,150.5277778,0.189776712,2,12,-0.456421356,0.333333333,1,2,8,4,8,12,0.20051571
0.6,0.3,1.00E-06,1,0.6,16,0,23,200,2,0,1.25,3.134977112,94,NA,52.26851852,225.5083333,0.231780874,2,20,-0.495479314,0.25,1,2,12,15,5,20,0.206571905
0.2,0.3,1.00E-06,1,0.6,16,0,49,200,2,0,1.38,3.063256507,154,NA,46.875,238.5384615,0.196509191,2,26,0.214237491,0.5,1,2,16,13,13,26,0.134298735
0,0.3,1.00E-06,1,0.6,16,0,99,200,2,0,1.33,3.944478105,134,NA,53.6875,255.25,0.210333007,2,26,-0.554993279,0.346153846,1,2,15,17,9,26,0.180528664
0.2,0.3,1.00E-06,1,0.6,16,0,31,200,3,0,1.5,3.374071097,118,NA,43.18181818,242.1666667,0.178314459,3,24,-0.635249689,0.333333333,1,2,7,8,8,16,0.20072913
0.2,0.3,1.00E-06,1,0.6,16,0,31,200,3,0,1.5,3.374071097,118,NA,43.18181818,242.1666667,0.178314459,3,24,-0.635249689,0.333333333,1,3,7,8,8,16,0.22353155
0.2,0.3,1.00E-06,1,0.6,16,0,31,200,3,0,1.5,3.374071097,118,NA,43.18181818,242.1666667,0.178314459,3,24,-0.635249689,0.333333333,2,3,7,8,8,16,0.259257711
0,0.3,1.00E-06,1,0.6,16,0,32,200,2,0,1.33,3.105643214,147,NA,47.20833333,236.9230769,0.199255952,2,26,-0.054993279,0.384615385,1,2,14,16,10,26,0.154784609
0,0.3,0,0.5,0.6,16,0,46,200,2,0,1.42,3.207787776,120,NA,44.95454545,234.8541667,0.191414724,2,24,-0.551916356,0.416666667,1,2,13,10,14,24,0.157130997
0,0.3,0,0.2,0.6,16,0,100,200,2,0,1.33,4.077147783,127,NA,46.81818182,258.5833333,0.181056456,2,24,-0.260249689,0.25,1,2,12,6,18,24,0.237780952
0,0.3,0,0,0.6,16,0,39,200,2,0,1.33,1.835617077,130,NA,242.7916667,1309,0.185478737,2,26,-0.708839432,0.153846154,1,2,10,4,22,26,0.087288029
0.4,0.3,1.00E-06,1,0.6,16,0,59,200,2,0,1.33,3.131178146,143,NA,39.18181818,241.75,0.162075773,2,24,0.406416978,0.5,1,2,15,12,12,24,0.147635292
0,0.3,0,0.2,0.6,16,0,24,200,2,0,1.38,3.604921682,119,NA,51.47727273,272.0208333,0.189240185,2,24,-0.593583022,0.416666667,1,2,18,10,14,24,0.173977709
0,0.3,0,0.8,0.6,16,0,82,200,2,0,1.25,5.468010045,145,NA,47.57638889,236.7371795,0.200967119,2,26,-0.131916356,0.269230769,1,2,13,7,19,26,0.282069867
0,0.3,0,0.6,0.6,16,0,63,200,2,0,1.29,4.5803177,132,NA,53.24305556,247.1217949,0.21545269,2,26,-0.631916356,0.230769231,1,2,14,6,20,26,0.248665713
0.2,0.3,1.00E-06,1,0.6,16,0,7,200,2,0,1.42,3.365589417,136,NA,49.25,232.4038462,0.211915598,2,26,-0.478070202,0.384615385,1,2,17,10,16,26,0.154904703
0.6,0.3,1.00E-06,1,0.6,16,0,87,200,2,0,1.23,3.320171328,100,NA,17.76315789,94.19047619,0.188587622,2,21,-0.528812648,0.476190476,1,2,13,10,11,21,0.176684132
0,0.3,0,0,0.6,16,0,79,200,4,0,1.54,1.780960866,112,NA,255.75,1216.041667,0.210313517,4,24,-0.885249689,0.083333333,1,2,6,8,4,12,0.113847552
0,0.3,0,0,0.6,16,0,79,200,4,0,1.54,1.780960866,112,NA,255.75,1216.041667,0.210313517,4,24,-0.885249689,0.083333333,1,4,8,8,10,18,0.066369443
0,0.3,0,0,0.6,16,0,79,200,4,0,1.54,1.780960866,112,NA,255.75,1216.041667,0.210313517,4,24,-0.885249689,0.083333333,2,3,5,4,2,6,0.28634093
0,0.3,0,0,0.6,16,0,79,200,4,0,1.54,1.780960866,112,NA,255.75,1216.041667,0.210313517,4,24,-0.885249689,0.083333333,2,4,3,4,10,14,0.10758254
0,0.3,0,0,0.6,16,0,79,200,4,0,1.54,1.780960866,112,NA,255.75,1216.041667,0.210313517,4,24,-0.885249689,0.083333333,3,4,4,2,10,12,0.171613201
0,0.3,0,0,0.6,16,0,59,200,2,0,1.38,1.899406948,129,NA,268.2608696,1250.88,0.214457717,2,25,-0.471916356,0.28,1,2,13,7,18,25,0.075281323
0.2,0.3,1.00E-06,1,0.6,16,0,42,200,2,0,1.29,2.567017971,155,NA,39.375,238.7692308,0.164908183,2,26,0.252699029,0.307692308,1,2,13,8,18,26,0.11884276
0,0.3,0,0.8,0.6,16,0,24,200,3,0,1.54,3.540999903,145,NA,45.75694444,240.2628205,0.190445381,3,26,-0.131916356,0.192307692,1,3,12,6,15,21,0.193966459
0,0.3,0,0.8,0.6,16,0,24,200,3,0,1.54,3.540999903,145,NA,45.75694444,240.2628205,0.190445381,3,26,-0.131916356,0.192307692,2,3,12,5,15,20,0.22173553
0.2,0.3,1.00E-06,1,0.6,16,0,68,200,2,0,1.38,4.233131393,125,NA,51.2826087,213.12,0.240627856,2,25,-0.631916356,0.44,1,2,14,11,14,25,0.208098271
0,0.3,0,0.6,0.6,16,0,34,200,2,0,1.33,3.511823724,146,NA,37.34,247.3333333,0.15097035,2,27,-0.375506099,0.37037037,1,2,15,17,10,27,0.163945627
0.6,0.3,1.00E-06,1,0.6,16,0,88,200,2,0,1.28,3.407638874,67,NA,32.41666667,148.7857143,0.21787486,2,14,0.282589633,0.214285714,1,2,8,11,3,14,0.373773307
0.4,0.3,1.00E-06,1,0.6,16,0,110,200,2,0,1.33,3.419978953,116,NA,47.62878788,256.3958333,0.185762722,2,24,-0.718583022,0.375,1,2,15,9,15,24,0.173891539
0,0.3,1.00E-06,1,0.6,16,0,52,200,2,0,1.29,2.756081572,141,NA,44.87121212,235.7430556,0.190339486,2,24,0.323083644,0.416666667,1,2,15,10,14,24,0.125488983
0.6,0.3,1.00E-06,1,0.6,16,0,105,200,2,0,1.22,4.536848684,71,NA,32.6025641,131.2777778,0.248347928,2,15,0.096875347,0.2,1,2,7,3,12,15,0.456985515
0,0.3,0,0.8,0.6,16,0,71,200,2,0,1.29,4.083109391,132,NA,43.125,237.6538462,0.181461402,2,26,-0.631916356,0.423076923,1,2,16,11,15,26,0.188046602
0.4,0.3,1.00E-06,1,0.6,16,0,89,200,2,0,1.38,4.417058416,133,NA,41.17391304,232.92,0.176772768,2,25,-0.311916356,0.48,1,2,14,12,13,25,0.212379208
0,0.3,0,0.5,0.6,16,0,83,200,2,0,1.42,4.233973391,137,NA,39.00694444,238.1282051,0.163806486,2,26,-0.439608663,0.384615385,1,2,13,10,16,26,0.202117714
0.2,0.3,1.00E-06,1,0.6,16,0,12,200,2,0,1.33,3.950220832,121,NA,42.18181818,244.6458333,0.172419933,2,24,-0.510249689,0.416666667,1,2,15,10,14,24,0.200896186
0,0.3,0,0.4,0.6,16,0,25,200,2,0,1.38,2.947782986,124,NA,43.25,248.25,0.174219537,2,24,-0.385249689,0.458333333,1,2,14,13,11,24,0.138084324
0.6,0.3,1.00E-06,1,0.6,16,0,6,200,2,0,1.35,2.625994055,93,NA,20.9375,104.25,0.200839329,2,18,0.17645051,0.333333333,1,2,12,12,6,18,0.166807152
0,0.3,0,0.5,0.6,16,0,7,200,3,0,1.58,3.333826896,147,NA,46.36805556,245.5833333,0.188807827,3,26,-0.054993279,0.192307692,1,2,7,5,11,16,0.258024475
0,0.3,0,0.5,0.6,16,0,7,200,3,0,1.58,3.333826896,147,NA,46.36805556,245.5833333,0.188807827,3,26,-0.054993279,0.192307692,1,3,5,5,10,15,0.220484636
0,0.3,0,0.5,0.6,16,0,7,200,3,0,1.58,3.333826896,147,NA,46.36805556,245.5833333,0.188807827,3,26,-0.054993279,0.192307692,2,3,12,11,10,21,0.187557939
0,0.3,0,0.5,0.6,16,0,38,200,2,0,1.42,3.934392566,143,NA,45.5625,235,0.193882979,2,26,-0.208839432,0.5,1,2,17,13,13,26,0.181706697
0,0.3,0,0.8,0.6,16,0,50,200,2,0,1.46,3.259316536,137,NA,42.02083333,228.9807692,0.1835125,2,26,-0.439608663,0.423076923,1,2,19,11,15,26,0.144835369
0.4,0.3,1.00E-06,1,0.6,16,0,155,200,2,0,1.23,3.665161124,98,NA,51.55263158,217.6428571,0.236868015,2,21,-0.624050743,0.476190476,1,2,11,10,11,21,0.197476968
0.6,0.3,1.00E-06,1,0.6,16,0,108,200,2,0,1.5,3.944573679,95,NA,20.26470588,93.47368421,0.21679584,2,19,-0.095479314,0.368421053,1,2,15,7,12,19,0.24545195
0,0.3,0,0.4,0.6,16,0,66,200,2,0,1.42,3.598571356,118,NA,45.65909091,234.9583333,0.194328459,2,24,-0.635249689,0.416666667,1,2,16,10,14,24,0.177149716
0,0.3,0,0,0.6,16,0,80,200,2,0,1.29,1.755322662,120,NA,253.1363636,1287,0.196687151,2,24,-0.551916356,0.166666667,1,2,10,4,20,24,0.109763402
0.6,0.3,1.00E-06,1,0.6,16,0,79,200,2,0,1.3,2.576260295,107,NA,13.97058824,100.7894737,0.13861158,2,19,0.536099633,0.263157895,1,2,11,5,14,19,0.174093194
