sample,mutation_count,min_distance,location,max_distance,s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,seed
S46,659,12.20655562,edge,280.0178566,0,0.3,0,1,0.6,8,66
S47,695,3.16227766,edge,280.0178566,0,0.3,0,1,0.6,8,66
S1,670,4.472135955,edge,276.4796557,0,0.3,0,1,0.6,8,67
S2,598,16.64331698,edge,276.4796557,0,0.3,0,1,0.6,8,67
S3,643,25.8069758,edge,276.4796557,0,0.3,0,1,0.6,8,67
S4,591,27.85677655,edge,276.4796557,0,0.3,0,1,0.6,8,67
S5,612,21.02379604,edge,276.4796557,0,0.3,0,1,0.6,8,67
S6,638,11.40175425,edge,276.4796557,0,0.3,0,1,0.6,8,67
S7,607,16.97056275,edge,276.4796557,0,0.3,0,1,0.6,8,67
S8,568,35.80502758,edge,276.4796557,0,0.3,0,1,0.6,8,67
S9,546,47.16990566,edge,276.4796557,0,0.3,0,1,0.6,8,67
S10,547,50.99019514,edge,276.4796557,0,0.3,0,1,0.6,8,67
S11,530,43.829214,edge,276.4796557,0,0.3,0,1,0.6,8,67
S12,619,27.45906044,edge,276.4796557,0,0.3,0,1,0.6,8,67
S13,652,7.211102551,edge,276.4796557,0,0.3,0,1,0.6,8,67
S14,550,26.47640459,edge,276.4796557,0,0.3,0,1,0.6,8,67
S15,533,48.84669897,edge,276.4796557,0,0.3,0,1,0.6,8,67
S16,534,69.33974329,center,276.4796557,0,0.3,0,1,0.6,8,67
S17,510,74,center,276.4796557,0,0.3,0,1,0.6,8,67
S18,520,59.68249325,edge,276.4796557,0,0.3,0,1,0.6,8,67
S19,543,38.07886553,edge,276.4796557,0,0.3,0,1,0.6,8,67
S20,640,15.23154621,edge,276.4796557,0,0.3,0,1,0.6,8,67
S21,671,5.830951895,edge,276.4796557,0,0.3,0,1,0.6,8,67
S22,566,28.86173938,edge,276.4796557,0,0.3,0,1,0.6,8,67
S23,521,52.39274759,edge,276.4796557,0,0.3,0,1,0.6,8,67
S24,511,75,center,276.4796557,0,0.3,0,1,0.6,8,67
S25,491,84.1546196,center,276.4796557,0,0.3,0,1,0.6,8,67
S26,536,65.51335742,edge,276.4796557,0,0.3,0,1,0.6,8,67
S27,543,43.28972164,edge,276.4796557,0,0.3,0,1,0.6,8,67
S28,591,19.6468827,edge,276.4796557,0,0.3,0,1,0.6,8,67
S29,547,21.47091055,edge,276.4796557,0,0.3,0,1,0.6,8,67
S30,502,43.8634244,edge,276.4796557,0,0.3,0,1,0.6,8,67
S31,509,57.27128425,edge,276.4796557,0,0.3,0,1,0.6,8,67
S32,536,62.17716623,edge,276.4796557,0,0.3,0,1,0.6,8,67
S33,530,52.77309921,edge,276.4796557,0,0.3,0,1,0.6,8,67
S34,582,33.52610923,edge,276.4796557,0,0.3,0,1,0.6,8,67
S35,651,12.20655562,edge,276.4796557,0,0.3,0,1,0.6,8,67
S36,619,10,edge,276.4796557,0,0.3,0,1,0.6,8,67
S37,563,25.61249695,edge,276.4796557,0,0.3,0,1,0.6,8,67
S38,541,35.73513677,edge,276.4796557,0,0.3,0,1,0.6,8,67
S39,549,39.11521443,edge,276.4796557,0,0.3,0,1,0.6,8,67
S40,612,31.40063694,edge,276.4796557,0,0.3,0,1,0.6,8,67
S41,609,19.72308292,edge,276.4796557,0,0.3,0,1,0.6,8,67
S42,619,4,edge,276.4796557,0,0.3,0,1,0.6,8,67
S43,632,12.36931688,edge,276.4796557,0,0.3,0,1,0.6,8,67
S44,609,15.29705854,edge,276.4796557,0,0.3,0,1,0.6,8,67
S45,643,8.602325267,edge,276.4796557,0,0.3,0,1,0.6,8,67
S1,698,5.656854249,edge,280.7222827,0,0.3,0,1,0.6,8,68
S2,699,16.2788206,edge,280.7222827,0,0.3,0,1,0.6,8,68
S3,586,25.96150997,edge,280.7222827,0,0.3,0,1,0.6,8,68
S4,629,28.28427125,edge,280.7222827,0,0.3,0,1,0.6,8,68
S5,660,22,edge,280.7222827,0,0.3,0,1,0.6,8,68
S6,652,10.29563014,edge,280.7222827,0,0.3,0,1,0.6,8,68
S7,660,18.02775638,edge,280.7222827,0,0.3,0,1,0.6,8,68
S8,582,37.57658846,edge,280.7222827,0,0.3,0,1,0.6,8,68
S9,552,47.42362281,edge,280.7222827,0,0.3,0,1,0.6,8,68
S10,564,51.66236541,edge,280.7222827,0,0.3,0,1,0.6,8,68
S11,620,42.48529157,edge,280.7222827,0,0.3,0,1,0.6,8,68
S12,601,29.06888371,edge,280.7222827,0,0.3,0,1,0.6,8,68
S13,648,8.544003745,edge,280.7222827,0,0.3,0,1,0.6,8,68
S14,576,27.78488798,edge,280.7222827,0,0.3,0,1,0.6,8,68
S15,566,49.04079934,edge,280.7222827,0,0.3,0,1,0.6,8,68
S16,530,69.46221995,edge,280.7222827,0,0.3,0,1,0.6,8,68
S17,553,74,center,280.7222827,0,0.3,0,1,0.6,8,68
S18,552,62.16912417,edge,280.7222827,0,0.3,0,1,0.6,8,68
S19,576,39.84971769,edge,280.7222827,0,0.3,0,1,0.6,8,68
S20,682,18.02775638,edge,280.7222827,0,0.3,0,1,0.6,8,68
S21,681,9.219544457,edge,280.7222827,0,0.3,0,1,0.6,8,68
S22,592,31.57530681,edge,280.7222827,0,0.3,0,1,0.6,8,68
S23,554,53.85164807,edge,280.7222827,0,0.3,0,1,0.6,8,68
S24,545,76.65507159,center,280.7222827,0,0.3,0,1,0.6,8,68
S25,538,87.00574694,center,280.7222827,0,0.3,0,1,0.6,8,68
S26,529,67.67569726,edge,280.7222827,0,0.3,0,1,0.6,8,68
S27,599,44.92215489,edge,280.7222827,0,0.3,0,1,0.6,8,68
S28,633,22,edge,280.7222827,0,0.3,0,1,0.6,8,68
S29,652,23.70653918,edge,280.7222827,0,0.3,0,1,0.6,8,68
S30,580,44.94441011,edge,280.7222827,0,0.3,0,1,0.6,8,68
S31,565,59.61543424,edge,280.7222827,0,0.3,0,1,0.6,8,68
S32,532,65.19202405,edge,280.7222827,0,0.3,0,1,0.6,8,68
S33,563,53.53503526,edge,280.7222827,0,0.3,0,1,0.6,8,68
S34,614,37.69615365,edge,280.7222827,0,0.3,0,1,0.6,8,68
S35,666,15.5241747,edge,280.7222827,0,0.3,0,1,0.6,8,68
S36,693,12.64911064,edge,280.7222827,0,0.3,0,1,0.6,8,68
S37,579,28.65309756,edge,280.7222827,0,0.3,0,1,0.6,8,68
S38,549,38.07886553,edge,280.7222827,0,0.3,0,1,0.6,8,68
S39,524,41.30375286,edge,280.7222827,0,0.3,0,1,0.6,8,68
S40,595,35.4682957,edge,280.7222827,0,0.3,0,1,0.6,8,68
S41,671,21.58703314,edge,280.7222827,0,0.3,0,1,0.6,8,68
S42,776,5.385164807,edge,280.7222827,0,0.3,0,1,0.6,8,68
S43,680,7.071067812,edge,280.7222827,0,0.3,0,1,0.6,8,68
S44,588,15.5241747,edge,280.7222827,0,0.3,0,1,0.6,8,68
S45,593,17.72004515,edge,280.7222827,0,0.3,0,1,0.6,8,68
S46,647,12.36931688,edge,280.7222827,0,0.3,0,1,0.6,8,68
S47,712,2.828427125,edge,280.7222827,0,0.3,0,1,0.6,8,68
S1,690,3,edge,278.6000718,0,0.3,0,1,0.6,8,69
S2,620,17,edge,278.6000718,0,0.3,0,1,0.6,8,69
S3,612,26.47640459,edge,278.6000718,0,0.3,0,1,0.6,8,69
S4,576,27,edge,278.6000718,0,0.3,0,1,0.6,8,69
S5,607,20.61552813,edge,278.6000718,0,0.3,0,1,0.6,8,69
S6,675,10.44030651,edge,278.6000718,0,0.3,0,1,0.6,8,69
S7,668,19.10497317,edge,278.6000718,0,0.3,0,1,0.6,8,69
S8,565,37.01351105,edge,278.6000718,0,0.3,0,1,0.6,8,69
S9,566,46.5295605,edge,278.6000718,0,0.3,0,1,0.6,8,69
S10,555,50.80354318,edge,278.6000718,0,0.3,0,1,0.6,8,69
S11,565,41.18252056,edge,278.6000718,0,0.3,0,1,0.6,8,69
S12,566,27.01851217,edge,278.6000718,0,0.3,0,1,0.6,8,69
S13,640,7.211102551,edge,278.6000718,0,0.3,0,1,0.6,8,69
S14,610,27.31300057,edge,278.6000718,0,0.3,0,1,0.6,8,69
S15,553,49.64876635,edge,278.6000718,0,0.3,0,1,0.6,8,69
S16,554,68.62215386,edge,278.6000718,0,0.3,0,1,0.6,8,69
S17,554,73.05477397,center,278.6000718,0,0.3,0,1,0.6,8,69
S18,551,60.03332408,edge,278.6000718,0,0.3,0,1,0.6,8,69
S19,565,38.32753579,edge,278.6000718,0,0.3,0,1,0.6,8,69
S20,666,16.1245155,edge,278.6000718,0,0.3,0,1,0.6,8,69
S21,719,10.63014581,edge,278.6000718,0,0.3,0,1,0.6,8,69
S22,583,32.01562119,edge,278.6000718,0,0.3,0,1,0.6,8,69
S23,537,55.36244214,edge,278.6000718,0,0.3,0,1,0.6,8,69
S24,535,77.25283166,center,278.6000718,0,0.3,0,1,0.6,8,69
S25,545,86.40023148,center,278.6000718,0,0.3,0,1,0.6,8,69
S26,571,65,edge,278.6000718,0,0.3,0,1,0.6,8,69
S27,597,42.75511665,edge,278.6000718,0,0.3,0,1,0.6,8,69
S28,611,19.6977156,edge,278.6000718,0,0.3,0,1,0.6,8,69
S29,597,24.33105012,edge,278.6000718,0,0.3,0,1,0.6,8,69
S30,555,46.09772229,edge,278.6000718,0,0.3,0,1,0.6,8,69
S31,529,60.8276253,edge,278.6000718,0,0.3,0,1,0.6,8,69
S32,556,63.69458376,edge,278.6000718,0,0.3,0,1,0.6,8,69
S33,584,54.4885309,edge,278.6000718,0,0.3,0,1,0.6,8,69
S34,628,33.83784863,edge,278.6000718,0,0.3,0,1,0.6,8,69
S35,681,12.04159458,edge,278.6000718,0,0.3,0,1,0.6,8,69
S36,607,13,edge,278.6000718,0,0.3,0,1,0.6,8,69
S37,571,29,edge,278.6000718,0,0.3,0,1,0.6,8,69
S38,574,39,edge,278.6000718,0,0.3,0,1,0.6,8,69
S39,583,40.52159918,edge,278.6000718,0,0.3,0,1,0.6,8,69
S40,592,33.54101966,edge,278.6000718,0,0.3,0,1,0.6,8,69
S41,651,20.61552813,edge,278.6000718,0,0.3,0,1,0.6,8,69
S42,676,7.211102551,edge,278.6000718,0,0.3,0,1,0.6,8,69
S43,635,16.1245155,edge,278.6000718,0,0.3,0,1,0.6,8,69
S44,651,18.24828759,edge,278.6000718,0,0.3,0,1,0.6,8,69
S45,661,11,edge,278.6000718,0,0.3,0,1,0.6,8,69
S1,681,4.123105626,edge,280.7222827,0,0.3,0,1,0.6,8,6
S2,618,14.86606875,edge,280.7222827,0,0.3,0,1,0.6,8,6
S3,628,24.08318916,edge,280.7222827,0,0.3,0,1,0.6,8,6
S4,574,28.01785145,edge,280.7222827,0,0.3,0,1,0.6,8,6
S5,606,22.36067977,edge,280.7222827,0,0.3,0,1,0.6,8,6
S6,654,12.52996409,edge,280.7222827,0,0.3,0,1,0.6,8,6
S7,581,17.4642492,edge,280.7222827,0,0.3,0,1,0.6,8,6
S8,601,36.89173349,edge,280.7222827,0,0.3,0,1,0.6,8,6
S9,583,47.80167361,edge,280.7222827,0,0.3,0,1,0.6,8,6
S10,535,52.0096145,edge,280.7222827,0,0.3,0,1,0.6,8,6
S11,532,43.41658669,edge,280.7222827,0,0.3,0,1,0.6,8,6
S12,583,28.63564213,edge,280.7222827,0,0.3,0,1,0.6,8,6
S13,649,10.63014581,edge,280.7222827,0,0.3,0,1,0.6,8,6
S14,607,27.73084925,edge,280.7222827,0,0.3,0,1,0.6,8,6
S15,528,50.08991915,edge,280.7222827,0,0.3,0,1,0.6,8,6
S16,490,68.44705983,edge,280.7222827,0,0.3,0,1,0.6,8,6
S17,531,75.2861209,center,280.7222827,0,0.3,0,1,0.6,8,6
S18,553,61.6116872,edge,280.7222827,0,0.3,0,1,0.6,8,6
S19,583,40.71854614,edge,280.7222827,0,0.3,0,1,0.6,8,6
S20,622,19.10497317,edge,280.7222827,0,0.3,0,1,0.6,8,6
S21,660,10.63014581,edge,280.7222827,0,0.3,0,1,0.6,8,6
S22,620,32.01562119,edge,280.7222827,0,0.3,0,1,0.6,8,6
S23,587,55.03635162,edge,280.7222827,0,0.3,0,1,0.6,8,6
S24,564,77.41446893,center,280.7222827,0,0.3,0,1,0.6,8,6
S25,520,89,center,280.7222827,0,0.3,0,1,0.6,8,6
S26,577,67.26812024,edge,280.7222827,0,0.3,0,1,0.6,8,6
S27,585,43.96589587,edge,280.7222827,0,0.3,0,1,0.6,8,6
S28,628,22.09072203,edge,280.7222827,0,0.3,0,1,0.6,8,6
S29,636,23.85372088,edge,280.7222827,0,0.3,0,1,0.6,8,6
S30,567,44.72135955,edge,280.7222827,0,0.3,0,1,0.6,8,6
S31,582,61.7170965,edge,280.7222827,0,0.3,0,1,0.6,8,6
S32,543,66.75327707,edge,280.7222827,0,0.3,0,1,0.6,8,6
S33,552,56.72741841,edge,280.7222827,0,0.3,0,1,0.6,8,6
S34,633,35.34119409,edge,280.7222827,0,0.3,0,1,0.6,8,6
S35,682,15,edge,280.7222827,0,0.3,0,1,0.6,8,6
S36,749,12.80624847,edge,280.7222827,0,0.3,0,1,0.6,8,6
S37,629,29.54657341,edge,280.7222827,0,0.3,0,1,0.6,8,6
S38,627,39.20459157,edge,280.7222827,0,0.3,0,1,0.6,8,6
S39,606,43.0464865,edge,280.7222827,0,0.3,0,1,0.6,8,6
S40,611,36.67424164,edge,280.7222827,0,0.3,0,1,0.6,8,6
S41,713,23.02172887,edge,280.7222827,0,0.3,0,1,0.6,8,6
S42,758,5.099019514,edge,280.7222827,0,0.3,0,1,0.6,8,6
S43,730,8.062257748,edge,280.7222827,0,0.3,0,1,0.6,8,6
S44,684,15.5241747,edge,280.7222827,0,0.3,0,1,0.6,8,6
S45,648,19.10497317,edge,280.7222827,0,0.3,0,1,0.6,8,6
S46,641,14.4222051,edge,280.7222827,0,0.3,0,1,0.6,8,6
S47,707,5,edge,280.7222827,0,0.3,0,1,0.6,8,6
S1,714,4.123105626,edge,278.6036611,0,0.3,0,1,0.6,8,70
S2,732,15.03329638,edge,278.6036611,0,0.3,0,1,0.6,8,70
S3,700,24.73863375,edge,278.6036611,0,0.3,0,1,0.6,8,70
S4,682,28.01785145,edge,278.6036611,0,0.3,0,1,0.6,8,70
S5,685,19.6468827,edge,278.6036611,0,0.3,0,1,0.6,8,70
S6,696,8.485281374,edge,278.6036611,0,0.3,0,1,0.6,8,70
S7,718,18.43908891,edge,278.6036611,0,0.3,0,1,0.6,8,70
S8,690,37.20215048,edge,278.6036611,0,0.3,0,1,0.6,8,70
S9,646,45.27692569,edge,278.6036611,0,0.3,0,1,0.6,8,70
S10,600,51.2445119,edge,278.6036611,0,0.3,0,1,0.6,8,70
S11,632,42.42640687,edge,278.6036611,0,0.3,0,1,0.6,8,70
S12,634,29.41088234,edge,278.6036611,0,0.3,0,1,0.6,8,70
S13,695,7.071067812,edge,278.6036611,0,0.3,0,1,0.6,8,70
S14,644,27.89265136,edge,278.6036611,0,0.3,0,1,0.6,8,70
S15,642,50.15974482,edge,278.6036611,0,0.3,0,1,0.6,8,70
S16,627,67.06713055,edge,278.6036611,0,0.3,0,1,0.6,8,70
S17,605,73.00684899,center,278.6036611,0,0.3,0,1,0.6,8,70
S18,622,60.41522987,edge,278.6036611,0,0.3,0,1,0.6,8,70
S19,594,38.07886553,edge,278.6036611,0,0.3,0,1,0.6,8,70
S20,720,16.03121954,edge,278.6036611,0,0.3,0,1,0.6,8,70
S21,638,10,edge,278.6036611,0,0.3,0,1,0.6,8,70
S22,571,32.55764119,edge,278.6036611,0,0.3,0,1,0.6,8,70
S23,573,55.36244214,edge,278.6036611,0,0.3,0,1,0.6,8,70
S24,557,77.25283166,center,278.6036611,0,0.3,0,1,0.6,8,70
S25,554,86.37708029,center,278.6036611,0,0.3,0,1,0.6,8,70
S26,625,65.96969001,edge,278.6036611,0,0.3,0,1,0.6,8,70
S27,623,43.01162634,edge,278.6036611,0,0.3,0,1,0.6,8,70
S28,669,19.23538406,edge,278.6036611,0,0.3,0,1,0.6,8,70
S29,610,24.33105012,edge,278.6036611,0,0.3,0,1,0.6,8,70
S30,558,45.27692569,edge,278.6036611,0,0.3,0,1,0.6,8,70
S31,544,59.9082632,edge,278.6036611,0,0.3,0,1,0.6,8,70
S32,545,63.90618123,edge,278.6036611,0,0.3,0,1,0.6,8,70
S33,546,54.58937626,edge,278.6036611,0,0.3,0,1,0.6,8,70
S34,606,34.40930107,edge,278.6036611,0,0.3,0,1,0.6,8,70
S35,661,12.52996409,edge,278.6036611,0,0.3,0,1,0.6,8,70
S36,642,11.40175425,edge,278.6036611,0,0.3,0,1,0.6,8,70
S37,561,27.85677655,edge,278.6036611,0,0.3,0,1,0.6,8,70
S38,570,37.16180835,edge,278.6036611,0,0.3,0,1,0.6,8,70
S39,590,41.30375286,edge,278.6036611,0,0.3,0,1,0.6,8,70
S40,557,33.28663395,edge,278.6036611,0,0.3,0,1,0.6,8,70
S41,632,21.26029163,edge,278.6036611,0,0.3,0,1,0.6,8,70
S42,623,7.071067812,edge,278.6036611,0,0.3,0,1,0.6,8,70
S43,600,14.86606875,edge,278.6036611,0,0.3,0,1,0.6,8,70
S44,574,17.72004515,edge,278.6036611,0,0.3,0,1,0.6,8,70
S45,681,10.81665383,edge,278.6036611,0,0.3,0,1,0.6,8,70
S1,691,4,edge,278.6036611,0,0.3,0,1,0.6,8,71
S2,647,6.08276253,edge,278.6036611,0,0.3,0,1,0.6,8,71
S3,602,17.4642492,edge,278.6036611,0,0.3,0,1,0.6,8,71
S4,570,26.92582404,edge,278.6036611,0,0.3,0,1,0.6,8,71
S5,547,28.44292531,edge,278.6036611,0,0.3,0,1,0.6,8,71
S6,553,22.13594362,edge,278.6036611,0,0.3,0,1,0.6,8,71
S7,616,11.04536102,edge,278.6036611,0,0.3,0,1,0.6,8,71
S8,594,16.4924225,edge,278.6036611,0,0.3,0,1,0.6,8,71
S9,560,37.20215048,edge,278.6036611,0,0.3,0,1,0.6,8,71
S10,504,48.37354649,edge,278.6036611,0,0.3,0,1,0.6,8,71
S11,530,52.23983155,edge,278.6036611,0,0.3,0,1,0.6,8,71
S12,530,43.01162634,edge,278.6036611,0,0.3,0,1,0.6,8,71
S13,547,29.20616373,edge,278.6036611,0,0.3,0,1,0.6,8,71
S14,684,8.062257748,edge,278.6036611,0,0.3,0,1,0.6,8,71
S15,584,26.41968963,edge,278.6036611,0,0.3,0,1,0.6,8,71
S16,561,48.76474136,edge,278.6036611,0,0.3,0,1,0.6,8,71
S17,505,69.85699679,center,278.6036611,0,0.3,0,1,0.6,8,71
S18,513,75.6439026,center,278.6036611,0,0.3,0,1,0.6,8,71
S19,542,60.7289058,edge,278.6036611,0,0.3,0,1,0.6,8,71
S20,577,38.47076812,edge,278.6036611,0,0.3,0,1,0.6,8,71
S21,612,17.2626765,edge,278.6036611,0,0.3,0,1,0.6,8,71
S22,700,6.08276253,edge,278.6036611,0,0.3,0,1,0.6,8,71
S23,646,30.01666204,edge,278.6036611,0,0.3,0,1,0.6,8,71
S24,572,51.89412298,edge,278.6036611,0,0.3,0,1,0.6,8,71
S25,536,74.33034374,center,278.6036611,0,0.3,0,1,0.6,8,71
S26,511,86.97700846,center,278.6036611,0,0.3,0,1,0.6,8,71
S27,564,66.48308055,edge,278.6036611,0,0.3,0,1,0.6,8,71
S28,589,43.41658669,edge,278.6036611,0,0.3,0,1,0.6,8,71
S29,595,21.09502311,edge,278.6036611,0,0.3,0,1,0.6,8,71
S30,650,23.08679276,edge,278.6036611,0,0.3,0,1,0.6,8,71
S31,596,44.20407221,edge,278.6036611,0,0.3,0,1,0.6,8,71
S32,572,58.00862005,edge,278.6036611,0,0.3,0,1,0.6,8,71
S33,556,64.84597135,edge,278.6036611,0,0.3,0,1,0.6,8,71
S34,565,55.4616985,edge,278.6036611,0,0.3,0,1,0.6,8,71
S35,568,35.90264614,edge,278.6036611,0,0.3,0,1,0.6,8,71
S36,608,13.60147051,edge,278.6036611,0,0.3,0,1,0.6,8,71
S37,740,10.63014581,edge,278.6036611,0,0.3,0,1,0.6,8,71
S38,601,25.07987241,edge,278.6036611,0,0.3,0,1,0.6,8,71
S39,608,37.12142239,edge,278.6036611,0,0.3,0,1,0.6,8,71
S40,596,41.01219331,edge,278.6036611,0,0.3,0,1,0.6,8,71
S41,601,33.83784863,edge,278.6036611,0,0.3,0,1,0.6,8,71
S42,600,23.34523506,edge,278.6036611,0,0.3,0,1,0.6,8,71
S43,748,5.830951895,edge,278.6036611,0,0.3,0,1,0.6,8,71
S44,700,15.13274595,edge,278.6036611,0,0.3,0,1,0.6,8,71
S45,717,17.02938637,edge,278.6036611,0,0.3,0,1,0.6,8,71
S46,632,11.18033989,edge,278.6036611,0,0.3,0,1,0.6,8,71
S1,681,3.16227766,edge,277.1858582,0,0.3,0,1,0.6,8,72
S2,638,17.2626765,edge,277.1858582,0,0.3,0,1,0.6,8,72
S3,591,26.30589288,edge,277.1858582,0,0.3,0,1,0.6,8,72
S4,590,27.01851217,edge,277.1858582,0,0.3,0,1,0.6,8,72
S5,592,21.40093456,edge,277.1858582,0,0.3,0,1,0.6,8,72
S6,696,10.81665383,edge,277.1858582,0,0.3,0,1,0.6,8,72
S7,626,18.86796226,edge,277.1858582,0,0.3,0,1,0.6,8,72
S8,569,37.80211634,edge,277.1858582,0,0.3,0,1,0.6,8,72
S9,532,49.09175083,edge,277.1858582,0,0.3,0,1,0.6,8,72
S10,537,51.00980298,edge,277.1858582,0,0.3,0,1,0.6,8,72
S11,551,42.43819035,edge,277.1858582,0,0.3,0,1,0.6,8,72
S12,575,28.65309756,edge,277.1858582,0,0.3,0,1,0.6,8,72
S13,610,6.708203932,edge,277.1858582,0,0.3,0,1,0.6,8,72
S14,580,27.29468813,edge,277.1858582,0,0.3,0,1,0.6,8,72
S15,538,49.72926704,edge,277.1858582,0,0.3,0,1,0.6,8,72
S16,559,70.38465742,center,277.1858582,0,0.3,0,1,0.6,8,72
S17,517,74.67261881,center,277.1858582,0,0.3,0,1,0.6,8,72
S18,567,60.37383539,edge,277.1858582,0,0.3,0,1,0.6,8,72
S19,574,38.32753579,edge,277.1858582,0,0.3,0,1,0.6,8,72
S20,612,16.1245155,edge,277.1858582,0,0.3,0,1,0.6,8,72
S21,727,8.544003745,edge,277.1858582,0,0.3,0,1,0.6,8,72
S22,577,30.08321791,edge,277.1858582,0,0.3,0,1,0.6,8,72
S23,516,53.16013544,edge,277.1858582,0,0.3,0,1,0.6,8,72
S24,517,75.61084578,center,277.1858582,0,0.3,0,1,0.6,8,72
S25,475,84.07734534,center,277.1858582,0,0.3,0,1,0.6,8,72
S26,521,64.47480128,edge,277.1858582,0,0.3,0,1,0.6,8,72
S27,555,42.05948169,edge,277.1858582,0,0.3,0,1,0.6,8,72
S28,613,19.6977156,edge,277.1858582,0,0.3,0,1,0.6,8,72
S29,599,22.20360331,edge,277.1858582,0,0.3,0,1,0.6,8,72
S30,543,43.829214,edge,277.1858582,0,0.3,0,1,0.6,8,72
S31,532,58.5918083,edge,277.1858582,0,0.3,0,1,0.6,8,72
S32,528,62.76941931,edge,277.1858582,0,0.3,0,1,0.6,8,72
S33,561,52.32590181,edge,277.1858582,0,0.3,0,1,0.6,8,72
S34,576,32.20248438,edge,277.1858582,0,0.3,0,1,0.6,8,72
S35,663,11.18033989,edge,277.1858582,0,0.3,0,1,0.6,8,72
S36,633,12.04159458,edge,277.1858582,0,0.3,0,1,0.6,8,72
S37,583,26.92582404,edge,277.1858582,0,0.3,0,1,0.6,8,72
S38,531,35.6931366,edge,277.1858582,0,0.3,0,1,0.6,8,72
S39,567,40.04996879,edge,277.1858582,0,0.3,0,1,0.6,8,72
S40,557,30.41381265,edge,277.1858582,0,0.3,0,1,0.6,8,72
S41,605,19.20937271,edge,277.1858582,0,0.3,0,1,0.6,8,72
S42,702,5,edge,277.1858582,0,0.3,0,1,0.6,8,72
S43,597,13.03840481,edge,277.1858582,0,0.3,0,1,0.6,8,72
S44,610,16.1245155,edge,277.1858582,0,0.3,0,1,0.6,8,72
S45,604,9.486832981,edge,277.1858582,0,0.3,0,1,0.6,8,72
S1,737,3.16227766,edge,276.4796557,0,0.3,0,1,0.6,8,73
S2,696,5,edge,276.4796557,0,0.3,0,1,0.6,8,73
S3,679,6.08276253,edge,276.4796557,0,0.3,0,1,0.6,8,73
S4,656,18.78829423,edge,276.4796557,0,0.3,0,1,0.6,8,73
S5,614,27.01851217,edge,276.4796557,0,0.3,0,1,0.6,8,73
S6,629,29,edge,276.4796557,0,0.3,0,1,0.6,8,73
S7,681,21.02379604,edge,276.4796557,0,0.3,0,1,0.6,8,73
S8,760,11.40175425,edge,276.4796557,0,0.3,0,1,0.6,8,73
S9,654,19.84943324,edge,276.4796557,0,0.3,0,1,0.6,8,73
S10,575,39.05124838,edge,276.4796557,0,0.3,0,1,0.6,8,73
S11,564,49.65883607,edge,276.4796557,0,0.3,0,1,0.6,8,73
S12,571,52.39274759,edge,276.4796557,0,0.3,0,1,0.6,8,73
S13,666,43.26661531,edge,276.4796557,0,0.3,0,1,0.6,8,73
S14,679,27.78488798,edge,276.4796557,0,0.3,0,1,0.6,8,73
S15,720,7.615773106,edge,276.4796557,0,0.3,0,1,0.6,8,73
S16,638,7.211102551,edge,276.4796557,0,0.3,0,1,0.6,8,73
S17,605,27.45906044,edge,276.4796557,0,0.3,0,1,0.6,8,73
S18,537,49.33558553,edge,276.4796557,0,0.3,0,1,0.6,8,73
S19,528,71.86793444,center,276.4796557,0,0.3,0,1,0.6,8,73
S20,584,74.6860094,center,276.4796557,0,0.3,0,1,0.6,8,73
S21,559,60.53924347,edge,276.4796557,0,0.3,0,1,0.6,8,73
S22,584,38.47076812,edge,276.4796557,0,0.3,0,1,0.6,8,73
S23,636,16.55294536,edge,276.4796557,0,0.3,0,1,0.6,8,73
S24,635,9.433981132,edge,276.4796557,0,0.3,0,1,0.6,8,73
S25,593,31.6227766,edge,276.4796557,0,0.3,0,1,0.6,8,73
S26,549,53,edge,276.4796557,0,0.3,0,1,0.6,8,73
S27,537,74.46475676,center,276.4796557,0,0.3,0,1,0.6,8,73
S28,554,84.40379138,center,276.4796557,0,0.3,0,1,0.6,8,73
S29,544,64.03124237,edge,276.4796557,0,0.3,0,1,0.6,8,73
S30,623,41.23105626,edge,276.4796557,0,0.3,0,1,0.6,8,73
S31,641,18.78829423,edge,276.4796557,0,0.3,0,1,0.6,8,73
S32,667,21.37755833,edge,276.4796557,0,0.3,0,1,0.6,8,73
S33,580,44.28317965,edge,276.4796557,0,0.3,0,1,0.6,8,73
S34,551,59.80802622,edge,276.4796557,0,0.3,0,1,0.6,8,73
S35,587,61.3514466,edge,276.4796557,0,0.3,0,1,0.6,8,73
S36,626,52.81098371,edge,276.4796557,0,0.3,0,1,0.6,8,73
S37,666,33.60059523,edge,276.4796557,0,0.3,0,1,0.6,8,73
S38,668,11.18033989,edge,276.4796557,0,0.3,0,1,0.6,8,73
S39,716,11.70469991,edge,276.4796557,0,0.3,0,1,0.6,8,73
S40,713,27.73084925,edge,276.4796557,0,0.3,0,1,0.6,8,73
S41,644,37,edge,276.4796557,0,0.3,0,1,0.6,8,73
S42,615,39.29376541,edge,276.4796557,0,0.3,0,1,0.6,8,73
S43,675,31.06444913,edge,276.4796557,0,0.3,0,1,0.6,8,73
S44,713,21.21320344,edge,276.4796557,0,0.3,0,1,0.6,8,73
S45,760,6.32455532,edge,276.4796557,0,0.3,0,1,0.6,8,73
S46,738,13.15294644,edge,276.4796557,0,0.3,0,1,0.6,8,73
S47,726,16.4924225,edge,276.4796557,0,0.3,0,1,0.6,8,73
S48,733,9.486832981,edge,276.4796557,0,0.3,0,1,0.6,8,73
